,timepoints,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
12,2.4242424242424243,22.59771802504823,25.869622410468224,26.3178695153818,22.63316939781208,26.821695433671422,21.418593037314444,22.709167616574796,24.741522646639087,24.52338494078728,21.968250171783865
13,2.6262626262626263,27.312270924986944,24.721851334974836,23.947601177156166,28.557139048455102,23.796742412307054,23.386257624380377,24.610530248571024,26.382356747921776,25.19782440127987,29.16357028861885
14,2.8282828282828283,22.640982370089475,26.88197665996488,30.958734955884022,26.87832836176334,27.06480148613795,25.31681391054707,26.375648409454975,26.568739626014352,28.643841615697376,29.528129480036675
15,3.0303030303030303,28.885578577916213,26.866721850620536,26.575009079380372,27.778693566027744,26.58390314154087,27.572525233800782,30.967825881760536,24.675974789288453,26.66589946836714,29.16276958867463
16,3.2323232323232323,26.78068353053693,25.194931542890682,26.221233563864782,33.6006775199935,33.80046387997872,27.083375730419224,30.040886050762566,27.94808689722822,30.350981706782257,27.689103790924957
17,3.4343434343434343,28.43729063200921,31.599795807039953,30.445980220710155,32.74432145248084,32.53232673988679,29.963558612346468,28.234319262969937,30.19606150053292,31.314237701501472,29.019683824847483
18,3.6363636363636362,29.037712661265292,29.63392487782724,29.40336023111474,31.939410242567504,27.821711555204693,29.456332083871292,31.86938036018403,32.20306226922981,32.06972885764813,32.2920091420235
19,3.8383838383838382,32.59658873458979,32.38880399572304,31.57511186583544,33.68236894702341,29.356157622375505,32.54310372278679,29.876182772984645,32.451482951186605,32.53492257103735,34.13283684116261
20,4.040404040404041,35.956390094768054,30.763375751212017,29.94768596198545,32.890267337717,30.55376212297084,30.740802133285648,29.24863939525577,36.158021839358526,35.17170393037125,31.47731572520017
21,4.242424242424242,34.641449657384,33.2851506574143,32.663211085949214,31.973964079723743,35.23828851010644,35.3776801477057,31.684067766860142,34.370871565244826,31.6637450868839,31.66369650062002
22,4.444444444444445,30.431012900426726,35.991774157249885,32.83006323198425,36.07263995730198,36.03820241124133,32.24671899859268,34.05017787454138,35.124118840614635,37.05140236316197,33.852577387630824
23,4.646464646464646,36.36327064640393,33.64204994198553,35.776771614401554,32.28949219529272,34.17982456493901,34.30107796773462,35.53913048295829,38.930797459302894,32.91467804467887,35.579844350406056
24,4.848484848484849,36.56016888238675,37.41690704827326,39.29172293558428,34.491858486394435,36.631718837366776,35.57050024779868,31.194146782549886,31.699680368117008,35.844443037105364,34.51671869038806
25,5.05050505050505,33.86818807722403,38.91140179029383,40.018012153463275,34.21167862503206,42.39969944755951,33.07825789731975,37.92072969375804,36.659310926570186,39.81027465171096,35.63941044404731
26,5.252525252525253,38.39443376238832,36.862333395303544,35.268581774886655,39.82530991842502,39.08069915079709,37.42471283697441,40.93754300635801,35.10815689609011,37.51095731706966,35.684226838190845
27,5.454545454545454,39.83447278736345,32.681459002347864,35.50072608310785,37.27411506674559,39.03006130590062,38.202385979000134,39.62470128060843,39.74405139321189,36.047956748028795,37.29430384872778
28,5.656565656565657,40.31721927152883,38.608567609155934,41.17251294526862,39.48188748425951,39.37083291993735,43.38266603790031,38.553762551877774,37.8504545701972,39.213123718963374,39.381822690510916
29,5.858585858585858,40.5644472554567,40.55606561912629,39.2353573873123,40.391765535133686,37.40371244215251,39.41948076444736,40.19618477085644,38.23071698434033,40.57380097733336,42.37529651048452
30,6.0606060606060606,39.13466634733302,39.633203760242004,37.48537446826773,42.95381115935538,36.25812319298221,39.89457671537831,40.26383916330573,39.65465232138233,41.59721197278501,40.56997398333902
31,6.262626262626262,43.7148826625583,43.52273846039965,39.108519569234204,40.21412296891851,42.43415566778981,46.196267161065435,41.48930584037997,40.36965623381614,40.78675207201523,39.26779181263531
32,6.4646464646464645,40.90020745035158,41.43971341786973,38.65960369246615,43.687010835647726,43.743081857912095,40.445538152952025,42.92377468234185,39.890746693573334,43.514959245652754,38.88730694180473
33,6.666666666666667,40.33992001816177,39.73857226823278,41.71639329581747,43.64069992427623,37.844080181511565,42.40210743898698,43.23260974612319,43.99255655728857,40.37355367107622,40.79158200544397
34,6.8686868686868685,40.0209906742935,39.78708761081708,43.5544712000074,46.5231907692744,43.87743974597734,40.808749113261754,40.27851441675904,41.90979684851111,41.92040075636271,39.85385567295009
35,7.070707070707071,43.106344320036214,40.27158405008008,40.615973570248904,40.279896766088385,41.80495770772681,40.73077037203049,43.242462385757804,41.07762587315303,40.2544606117678,44.6568050443571
36,7.2727272727272725,44.08093270242655,47.49166526156395,45.8392442610929,43.67708439114301,42.32425946978614,42.28332218898135,44.8091286588787,41.19494945185091,40.97256658478391,45.31165664022576
37,7.474747474747475,45.24336107454437,43.4719263028907,43.542250874818095,43.744848037856606,43.07103119427821,44.16504709562117,43.311765462235535,42.22186135092063,43.576252227597756,43.592789045159826
38,7.6767676767676765,46.34069335071913,45.56238013955165,44.29250347844829,44.288935621149406,46.35934612706199,45.0187034565551,44.66317241445858,45.36949523478905,45.943386516465864,41.554807363343166
39,7.878787878787879,44.37282497147735,49.36223864841068,45.99443886675666,45.72761822888917,43.19146310221138,44.07400131992825,44.12296769459055,47.33689391586151,45.35390961808198,46.87454880643203
40,8.080808080808081,42.19556873745115,44.174846301560564,43.849015574314414,45.43489304230309,43.317431800812145,45.03787789868902,47.42941646727158,46.56459208543366,47.21178623217624,46.8191475052847
41,8.282828282828282,46.61374540453576,45.117163501771905,45.20335306836291,44.051175991308924,46.128794013607155,48.66677386723936,46.14069383274746,44.3910162056306,41.67900460340342,43.14077710521575
42,8.484848484848484,47.87403175747236,45.34537398156705,47.935247883800805,44.41688249354853,44.672305237559655,43.421715412799024,46.782311272023996,44.609209143482445,46.57703191785792,46.87208165950312
43,8.686868686868687,47.14099380348867,44.46066627475198,43.44467285887837,46.740857695795576,46.59942017616824,46.861248757095154,46.003495870970994,48.13096494685223,42.64712510142838,45.39470348488095
44,8.88888888888889,46.225215718907904,45.673257567120686,44.90762922173246,47.12911103731624,47.57429903249819,48.561895586282475,48.890257048092714,47.85880405450676,46.39825891380025,47.952035711783026
45,9.09090909090909,43.36164746445851,48.752258928583245,45.987064679614875,44.29095975514794,46.06187580645245,44.66537368402341,44.91561111980441,46.68746038331044,49.95975257753084,48.72141080254446
46,9.292929292929292,47.070337186292306,45.761673214110985,46.1790315089366,45.56836517574647,48.35038768579235,42.894121826918884,49.52580277235154,47.670931186200086,46.699825941035314,43.11954088797287
47,9.494949494949495,45.1177736541668,46.46366502102689,49.92250802571971,45.47906181827001,49.918411937236314,46.82207131951643,46.71904131989139,45.20949623964656,50.49110981356956,48.283273467614855
48,9.696969696969697,46.654542022079035,47.8620390911114,49.22599644390668,47.88263439483543,49.89233909993009,49.54815688942654,47.80023853416086,48.127776290543295,49.87984401276223,49.65779519499914
49,9.8989898989899,45.27677023459872,48.17495458863078,47.2224411185966,47.79762718275987,50.24804192384802,47.905909297538216,51.73677282315947,44.84814885826564,49.37438834676419,46.13294049805761
50,10.1010101010101,47.58092275524379,48.70060581344801,49.172970423001416,47.582849190919916,48.1264752581943,46.9331808625999,48.29508900226253,47.510806779949185,46.650743103091635,49.763869565190895
51,10.303030303030303,48.329622033535934,48.97508990087632,51.925583923759646,48.098562724339075,49.9127888829556,47.61069733399047,48.32368446435277,50.863230884134126,52.118880788634584,46.80195104302575
52,10.505050505050505,51.26753180871165,47.94215568775151,52.24545078194345,49.41571501724955,49.514265049106314,46.97490711076373,48.658494259671826,47.77087959307023,46.75273589062739,48.14061509609466
53,10.707070707070708,49.73338203717116,47.177132542503706,49.27474492862854,46.09600468322132,49.38850807754768,52.79963977048233,51.24703835426711,50.37619058736611,49.69539817901919,47.94316300141625
54,10.909090909090908,49.04901681691415,48.70770360271589,49.80037582787013,48.40216583243304,52.63938483653606,51.006275203056575,48.41195386507263,51.212540274644795,50.318589283011725,50.0981169934169
55,11.11111111111111,50.76656154892114,52.92036343762112,50.72372027624952,50.86207897205139,43.413616496899024,48.432888927800875,51.75524665554178,48.83208300816346,51.19699941330644,48.34728711841105
56,11.313131313131313,49.25923371936208,50.732223150647,54.961725764189495,47.75481302358528,49.621303110700275,48.93083698328073,47.76488358353608,48.49004439098168,51.84208264150787,53.37045919930855
57,11.515151515151516,44.36328882865235,47.67439853395009,49.24394803172308,45.92373810276899,50.06197578567833,53.983094441527555,48.381247998313526,49.85111417224708,50.06398449087218,51.574044169873446
58,11.717171717171716,48.57140336036293,51.777849189638886,50.70955218143636,49.87662135164853,49.38679641019825,50.89122167859044,53.12411086753673,51.59842906536794,49.15753101192416,53.077378025136206
59,11.919191919191919,51.196389608239926,55.56696829304141,46.254560119267396,50.59775293323447,48.06907790773306,52.54699593449527,51.395643939050544,50.082529695570635,49.44100695092186,49.64382757811615
60,12.121212121212121,50.271183476007394,53.99055632963702,50.54040296925765,48.71906198977813,50.05067997676285,48.11928558145141,49.60751562763851,50.65056702008758,53.34592743456834,52.167104391608746
61,12.323232323232324,47.707376254845094,48.982613721814,53.10226056274523,48.45232693764368,50.47757181734955,51.88279063662671,51.81811442840151,54.66495971820875,50.014105525327174,49.97174797762421
62,12.525252525252524,53.644859155456146,53.647792601322294,49.89409101478981,47.69167781819202,48.88209196216911,50.33602197440299,50.929078019884926,51.289598291985335,52.91752471940808,54.99980498263607
63,12.727272727272727,48.53286358926475,52.118029650769834,53.74496993947929,49.22689949174147,48.18621134403217,52.00008966955386,53.112398048862396,52.1334633622463,48.0436254298817,51.30749678425772
64,12.929292929292929,52.203291948399055,53.65375188768225,50.07230789519505,48.12370458711134,48.24367819321379,49.60606210456958,54.682622225532285,50.92088442905507,57.52760765024968,49.13326441608479
65,13.131313131313131,50.51680350175674,51.49210720588559,53.74412067046316,50.791437171448834,51.184130222762576,53.97833298271831,52.89762626750212,52.171120009033544,50.694392970410235,50.47186967218245
66,13.333333333333334,49.42731322211595,50.43793654906553,51.11719487520396,51.593792264588075,50.3110063001119,50.00033590291913,49.652102245392726,52.22412039762749,49.64632798636697,56.016714475307595
67,13.535353535353535,51.72182779087582,52.0695707201995,51.59125797709072,48.290452744916365,53.7212172812129,51.31081747735543,53.22482716140192,53.5995687476137,56.41468188994312,53.58296262613413
68,13.737373737373737,54.053610290128674,53.97088407153539,50.17544959004078,52.53022115917727,50.76394747867127,46.97188015993477,50.83905358186608,51.9762887640934,48.43440749247179,52.7319266298719
69,13.93939393939394,52.32509795346524,52.006608489716555,48.50957870089815,54.11277808411345,51.27309133378665,52.35839408703398,51.65958791901977,50.78962787876555,52.8305616338718,51.55325220155139
70,14.141414141414142,51.86264625079955,49.414062930186645,51.564226619209414,54.27734413410973,51.98917324416259,53.470724363174085,52.88851049439149,50.43072025998238,48.80134403881132,53.44447598470228
71,14.343434343434343,51.05107600271123,51.28786113393605,50.36180571655898,49.44052222643595,53.17283738362319,51.21137214409358,53.782039289434046,52.27367299449895,51.10632596331744,48.45619583096727
72,14.545454545454545,54.25537760135918,52.84936281341735,52.02177601815459,51.67962898238579,50.85387941910186,52.74311127094584,52.22908270916781,51.62800535381324,52.88461178734098,49.26951118959242
73,14.747474747474747,55.86356115310985,51.54014012489426,51.04304859822285,49.33700850632217,54.1349081806016,55.23354195856122,50.933401697794984,52.87726254881047,50.60234727359645,51.33187542449768
74,14.94949494949495,50.44569309671102,53.28790289588163,50.76765437705802,52.32346799585311,54.126799240896055,53.08407070420536,54.04184624775944,54.28965921005363,51.13104661695541,52.07965693073231
75,15.15151515151515,49.57327397917619,47.99547397792325,48.36314161109445,54.293363688727126,49.95122216498562,52.27911049109949,53.81130765243717,53.054873985327156,52.65955722650716,54.30765435685505
76,15.353535353535353,51.50959669569693,54.04937341194924,52.26838197316206,51.60920343077949,50.036022684013695,53.204431617044705,53.526105412168604,51.659828629396436,52.72251799687711,50.839949600325944
77,15.555555555555555,52.37052523076455,54.259267289265836,52.5031391420806,51.37714037892647,51.91496192910466,52.60379423292187,52.44458636161884,50.89144615877122,56.56120372923663,53.73375225167829
78,15.757575757575758,52.15107465480452,50.32553945659932,55.93996721612205,52.4161348981727,55.403485267927984,53.04615141160197,48.04009917880311,53.85369224375189,50.71915933577308,51.14888804228787
79,15.959595959595958,51.5950536789468,55.06805609325807,53.99836880393952,53.68940408962024,54.0936760161462,54.07195292391051,49.063770444231835,49.789667501493035,56.06985581846384,52.344613320795034
80,16.161616161616163,49.98243784314561,53.178900381086216,50.384882661529716,52.39969443535724,56.242677191428044,51.059215234513445,52.29385465841748,51.23958324945709,50.83053529347154,56.46171770093133
81,16.363636363636363,53.61936917025377,52.035212900812844,55.14093179009315,51.95935049294262,51.76044869793808,53.40988473924761,55.58840403186606,53.935497453054914,50.830069355503916,53.81134236819191
82,16.565656565656564,51.54802824657642,53.22756138425646,51.2974332722051,53.65967791327019,52.745655181531696,51.65801159096385,51.313367614650105,53.31116935980308,54.21684579141118,51.949323620622714
83,16.767676767676768,49.16763082130109,53.95966838988841,53.44878215089983,52.04684277636437,53.595195458666026,53.24777009240415,54.3921948617062,55.009098965588365,52.093712498996936,52.791577802871295
84,16.96969696969697,50.207676078190914,52.467951845117646,52.95348693568102,56.54395775150565,53.28808002831735,54.64075098695538,54.11425036558852,54.6839625619299,49.087184950958296,54.7443019543894
85,17.171717171717173,55.27172821682698,47.58757281124748,53.38867278930029,52.90489229139226,50.75104306947185,50.14076368680697,54.32070639516618,52.22134242125276,53.63492674533112,54.99156042278029
86,17.373737373737374,52.79671107540838,52.65077536229325,53.8678784617483,54.52269795735192,52.01636708928398,54.490691534994625,54.718779787983344,55.04325982682602,57.61796516628545,55.16692791821918
87,17.575757575757574,53.88776991681494,51.19632407883994,54.381553798123974,53.52321610504546,50.86446648792092,51.36472687336675,55.980538830160086,52.00963500459176,52.281310916038045,55.40474941840161
88,17.77777777777778,50.01037987905632,51.61954913089026,50.903747258750485,54.9829431154198,51.04915059963394,53.22089410785122,51.60713566809599,52.005638650735555,53.38300388551686,54.581510014466154
89,17.97979797979798,53.01241061277171,53.48825926031129,56.63358853453635,56.22041497362332,52.69585350200094,52.281646381961366,51.016584071956586,52.3526011392391,54.569183205257204,50.36704070656055
90,18.18181818181818,55.99872779197163,54.65581271712692,55.90252464261443,51.01840155238093,56.619470987776324,53.732766677754434,54.70651120542352,52.427346477010055,52.92765456932425,54.93040782713158
91,18.383838383838384,54.640431847978704,54.36990184727577,52.8099210651951,52.11215185363868,52.230872648492046,53.982407346949365,55.01108444026087,54.13313741769889,51.336746785267636,55.193257510960784
92,18.585858585858585,54.115331381761024,55.43098269578589,54.030029349878845,52.28223758045857,48.38877450251374,53.162144775328166,52.84471665512635,56.01621150638826,54.742154881946014,52.08832092175049
93,18.78787878787879,53.709990142645104,53.94803606129938,51.8330565004245,57.14543110649641,53.532211803448696,53.89788732695095,52.23516452216816,53.446712065839115,52.774816466790504,50.9355642557803
94,18.98989898989899,55.477580394547374,54.14441894416703,55.090288854406964,53.78591056508128,47.839246678256096,52.52222138473779,56.21429062794783,50.961307528582175,51.68485609249295,49.84247399456893
95,19.19191919191919,55.421813365142334,55.169286149577964,54.01988317606957,58.92328467954619,52.68973023219935,52.3297713174071,51.18508102027143,54.536010343891974,55.55976169631074,53.00148110767124
96,19.393939393939394,49.600513964883405,55.59807603618431,53.07288221972418,52.48079824515987,49.89084853992049,52.77215529973977,54.14119347010251,53.246905593547844,58.41380132272383,55.18149175078159
97,19.595959595959595,54.78600043099783,57.07857477473648,54.65889940376681,54.64145384347955,54.969485985675924,50.562644922901555,54.51226573276332,54.36112333349478,56.19698122155658,56.5859582723006
98,19.7979797979798,55.88371068129395,55.533419624503836,54.6137854031852,54.15767344608801,49.016611466425225,55.28725150640582,57.72101667477487,52.42791399800241,54.206928200049816,54.269490627624485
99,20.0,55.56474809095255,57.00311989348724,54.68095564100496,51.76236557162783,51.391593644858716,51.8433918114285,53.86423103760354,54.934171527395065,54.155812429441355,54.612761188792035
